-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR,2007,38.0,37.5,1.4,1.28,1.2,1.2,0.95,0.33,0.0,0.09,0.01,1.06,1.15,1.66,0.86
PRECTOTCORR,2007,38.0,38.125,1.41,1.11,1.14,1.17,0.97,0.21,0.0,0.05,0.0,1.28,1.1,1.36,0.82
PRECTOTCORR,2007,38.0,38.75,1.33,1.18,1.3,1.52,0.93,0.22,0.01,0.05,0.0,1.1,1.13,1.24,0.83
PRECTOTCORR,2007,38.0,39.375,1.27,1.45,1.5,1.9,0.95,0.3,0.02,0.04,0.0,0.81,1.13,1.22,0.88
PRECTOTCORR,2007,38.0,40.0,1.32,2.13,2.1,2.6,1.11,0.45,0.07,0.06,0.0,0.47,1.22,1.48,1.08
PRECTOTCORR,2007,38.0,40.625,1.31,2.26,2.32,3.02,1.11,0.45,0.09,0.07,0.0,0.38,1.28,1.62,1.15
PRECTOTCORR,2007,38.0,41.25,1.24,1.9,2.71,4.12,0.88,0.27,0.1,0.11,0.0,0.37,1.58,1.94,1.26
PRECTOTCORR,2007,38.0,41.875,1.16,1.34,2.82,5.22,0.69,0.12,0.1,0.14,0.0,0.38,1.78,2.1,1.32
PRECTOTCORR,2007,38.0,42.5,1.15,1.14,2.74,5.32,0.68,0.13,0.16,0.19,0.0,0.46,1.95,2.08,1.33
PRECTOTCORR,2007,38.0,43.125,1.02,0.75,2.06,3.72,0.86,0.29,0.43,0.36,0.02,0.7,2.29,1.72,1.18
PRECTOTCORR,2007,38.0,43.75,0.88,0.68,1.73,2.89,0.98,0.41,0.58,0.4,0.04,0.79,2.21,1.5,1.09
PRECTOTCORR,2007,38.0,44.375,0.52,0.64,1.44,2.39,1.09,0.6,0.73,0.34,0.09,0.71,1.55,1.32,0.95
PRECTOTCORR,2007,38.5,37.5,1.19,1.07,1.18,1.2,0.93,0.47,0.01,0.23,0.03,1.24,1.64,1.33,0.88
PRECTOTCORR,2007,38.5,38.125,1.35,1.0,1.27,1.38,0.99,0.22,0.01,0.08,0.0,1.36,1.46,1.14,0.85
PRECTOTCORR,2007,38.5,38.75,1.33,1.13,1.5,1.7,0.95,0.25,0.02,0.09,0.0,1.11,1.56,1.21,0.9
PRECTOTCORR,2007,38.5,39.375,1.4,1.56,2.13,2.34,0.99,0.31,0.09,0.11,0.0,0.78,1.82,1.5,1.08
PRECTOTCORR,2007,38.5,40.0,1.6,2.31,2.99,2.92,1.22,0.41,0.19,0.15,0.0,0.72,2.13,2.04,1.38
PRECTOTCORR,2007,38.5,40.625,1.69,2.68,3.53,3.5,1.34,0.49,0.28,0.2,0.0,0.71,2.35,2.41,1.59
PRECTOTCORR,2007,38.5,41.25,1.64,2.45,3.73,4.33,1.21,0.41,0.3,0.23,0.0,0.7,2.45,2.59,1.66
PRECTOTCORR,2007,38.5,41.875,1.44,1.9,3.4,4.81,1.01,0.36,0.28,0.26,0.0,0.65,2.35,2.43,1.57
PRECTOTCORR,2007,38.5,42.5,1.18,1.0,2.57,4.89,0.83,0.3,0.37,0.34,0.0,0.7,2.36,2.0,1.38
PRECTOTCORR,2007,38.5,43.125,1.04,0.57,1.94,3.58,0.91,0.35,0.58,0.44,0.0,0.83,2.48,1.64,1.2
PRECTOTCORR,2007,38.5,43.75,0.85,0.47,1.6,2.66,1.07,0.48,0.8,0.47,0.02,0.88,2.3,1.42,1.09
PRECTOTCORR,2007,38.5,44.375,0.5,0.48,1.32,2.25,1.23,0.62,0.93,0.45,0.03,0.71,1.72,1.54,0.98
PRECTOTCORR,2007,39.0,37.5,1.03,1.04,1.16,1.25,0.93,0.71,0.02,0.26,0.1,1.25,2.22,1.32,0.94
PRECTOTCORR,2007,39.0,38.125,1.15,0.97,1.26,1.41,0.93,0.4,0.04,0.16,0.05,1.24,2.06,1.22,0.91
PRECTOTCORR,2007,39.0,38.75,1.15,1.03,1.49,1.7,0.9,0.36,0.06,0.17,0.04,1.06,2.17,1.28,0.95
PRECTOTCORR,2007,39.0,39.375,1.19,1.32,2.09,2.28,0.92,0.36,0.12,0.21,0.0,0.78,2.48,1.55,1.1
PRECTOTCORR,2007,39.0,40.0,1.55,2.25,3.33,3.01,1.27,0.49,0.31,0.29,0.0,0.89,3.0,2.34,1.55
PRECTOTCORR,2007,39.0,40.625,1.74,2.69,3.97,3.64,1.57,0.7,0.53,0.44,0.0,1.02,3.23,2.73,1.85
PRECTOTCORR,2007,39.0,41.25,1.61,2.39,3.71,3.9,1.5,0.76,0.56,0.49,0.0,1.02,3.12,2.58,1.8
PRECTOTCORR,2007,39.0,41.875,1.3,1.62,2.92,4.21,1.29,0.8,0.59,0.56,0.01,0.98,2.8,2.12,1.6
PRECTOTCORR,2007,39.0,42.5,1.06,0.81,2.12,4.18,1.08,0.67,0.69,0.56,0.0,0.98,2.59,1.68,1.37
PRECTOTCORR,2007,39.0,43.125,0.98,0.58,1.84,3.81,1.08,0.66,0.81,0.57,0.0,1.02,2.48,1.51,1.28
PRECTOTCORR,2007,39.0,43.75,0.7,0.48,1.53,2.71,1.3,0.69,1.19,0.52,0.01,1.01,2.02,1.16,1.11
PRECTOTCORR,2007,39.0,44.375,0.43,0.46,1.36,2.25,1.47,0.73,1.43,0.46,0.01,0.89,1.55,1.05,1.01
PRECTOTCORR,2007,39.5,37.5,0.98,1.14,1.21,1.43,0.95,0.97,0.12,0.27,0.33,1.27,2.94,1.51,1.09
PRECTOTCORR,2007,39.5,38.125,1.08,1.04,1.34,1.54,0.89,0.69,0.24,0.29,0.35,1.3,3.09,1.49,1.11
PRECTOTCORR,2007,39.5,38.75,1.01,1.0,1.47,1.72,0.86,0.59,0.24,0.32,0.25,1.12,3.16,1.49,1.1
PRECTOTCORR,2007,39.5,39.375,1.01,1.4,2.19,2.33,1.07,0.63,0.31,0.43,0.06,0.91,3.38,1.81,1.29
PRECTOTCORR,2007,39.5,40.0,1.12,1.56,2.43,2.51,1.22,0.71,0.38,0.5,0.05,0.97,3.41,1.94,1.4
PRECTOTCORR,2007,39.5,40.625,1.24,1.74,2.67,3.01,1.62,1.04,0.69,0.74,0.07,1.19,3.43,2.0,1.62
PRECTOTCORR,2007,39.5,41.25,1.13,1.48,2.35,3.19,1.69,1.22,0.82,0.86,0.07,1.26,3.29,1.78,1.59
PRECTOTCORR,2007,39.5,41.875,0.92,0.91,1.75,3.52,1.59,1.43,1.0,0.95,0.06,1.36,2.86,1.45,1.48
PRECTOTCORR,2007,39.5,42.5,0.86,0.72,1.59,3.59,1.51,1.44,1.07,0.94,0.05,1.38,2.68,1.36,1.43
PRECTOTCORR,2007,39.5,43.125,0.7,0.49,1.45,2.97,1.49,1.31,1.48,0.82,0.02,1.35,2.0,1.07,1.27
PRECTOTCORR,2007,39.5,43.75,0.54,0.45,1.43,2.5,1.56,1.17,1.7,0.71,0.01,1.23,1.64,0.8,1.15
PRECTOTCORR,2007,39.5,44.375,0.37,0.41,1.28,2.07,1.43,1.25,1.73,0.61,0.0,1.02,1.44,0.74,1.03
PRECTOTCORR,2007,40.0,37.5,1.23,1.23,1.43,1.6,1.0,1.11,0.46,0.28,0.99,1.59,3.92,1.79,1.38
PRECTOTCORR,2007,40.0,38.125,1.54,1.34,1.67,1.79,0.93,0.96,0.85,0.42,1.31,1.95,4.57,2.0,1.61
PRECTOTCORR,2007,40.0,38.75,1.44,1.24,1.67,1.78,0.92,0.88,0.75,0.49,1.09,1.8,4.48,1.94,1.54
PRECTOTCORR,2007,40.0,39.375,1.12,1.04,1.68,1.85,1.03,0.81,0.48,0.68,0.45,1.39,4.06,1.74,1.36
PRECTOTCORR,2007,40.0,40.0,1.1,1.08,1.76,2.0,1.19,0.9,0.48,0.78,0.31,1.36,3.95,1.71,1.38
PRECTOTCORR,2007,40.0,40.625,1.14,1.09,1.65,2.45,1.58,1.3,0.83,1.19,0.54,1.66,4.12,1.65,1.6
PRECTOTCORR,2007,40.0,41.25,1.15,1.03,1.51,2.71,1.74,1.59,1.05,1.42,0.71,1.88,4.16,1.64,1.72
PRECTOTCORR,2007,40.0,41.875,1.0,0.78,1.26,2.95,1.78,1.95,1.31,1.48,0.58,1.97,3.52,1.52,1.68
PRECTOTCORR,2007,40.0,42.5,1.04,0.75,1.32,3.09,1.69,2.05,1.44,1.47,0.55,2.06,3.25,1.61,1.7
PRECTOTCORR,2007,40.0,43.125,0.85,0.54,1.35,2.88,1.62,2.18,1.73,1.35,0.12,1.84,2.15,1.32,1.5
PRECTOTCORR,2007,40.0,43.75,0.79,0.48,1.36,2.67,1.59,2.2,1.81,1.39,0.04,1.71,1.93,1.18,1.43
PRECTOTCORR,2007,40.0,44.375,0.53,0.39,1.25,2.01,1.33,2.08,1.8,1.1,0.02,1.27,1.79,0.7,1.19
PRECTOTCORR,2007,40.5,37.5,1.83,1.44,1.83,1.82,1.04,1.15,1.15,0.31,2.06,2.33,5.28,2.26,1.87
PRECTOTCORR,2007,40.5,38.125,2.35,1.78,2.22,2.15,0.94,1.06,1.85,0.52,2.73,2.98,6.41,2.62,2.3
PRECTOTCORR,2007,40.5,38.75,2.28,1.69,2.24,2.08,0.94,0.98,1.67,0.66,2.39,2.85,6.24,2.54,2.21
PRECTOTCORR,2007,40.5,39.375,1.85,1.41,2.1,1.88,1.04,0.89,0.94,1.01,1.33,2.27,5.46,2.16,1.86
PRECTOTCORR,2007,40.5,40.0,1.75,1.38,2.08,1.93,1.15,0.94,0.77,1.21,1.09,2.18,5.34,2.03,1.82
PRECTOTCORR,2007,40.5,40.625,2.37,1.9,2.18,2.53,1.43,1.63,1.21,2.38,2.58,3.35,7.15,3.2,2.66
PRECTOTCORR,2007,40.5,41.25,2.65,2.11,2.2,2.78,1.55,1.98,1.43,2.9,3.23,3.9,7.85,3.75,3.02
PRECTOTCORR,2007,40.5,41.875,2.48,1.9,2.02,2.81,1.56,2.28,1.62,2.83,2.89,3.82,6.94,3.66,2.9
PRECTOTCORR,2007,40.5,42.5,2.17,1.59,1.87,2.82,1.55,2.44,1.76,2.51,2.2,3.5,5.61,3.26,2.61
PRECTOTCORR,2007,40.5,43.125,1.24,0.78,1.44,2.63,1.69,2.72,1.84,1.9,0.55,2.35,2.82,1.86,1.82
PRECTOTCORR,2007,40.5,43.75,1.01,0.51,1.31,2.46,1.63,2.86,1.85,2.0,0.12,1.85,2.27,1.37,1.61
PRECTOTCORR,2007,40.5,44.375,0.77,0.37,1.21,2.03,1.19,2.85,1.59,1.76,0.05,1.33,2.24,0.88,1.36
PRECTOTCORR,2007,41.0,37.5,2.39,1.69,2.2,1.94,0.97,1.03,1.73,0.38,2.8,2.88,6.43,2.94,2.28
PRECTOTCORR,2007,41.0,38.125,2.89,2.07,2.58,2.28,0.88,1.03,2.34,0.56,3.44,3.49,7.47,3.2,2.68
PRECTOTCORR,2007,41.0,38.75,2.78,2.01,2.62,2.2,0.87,0.92,2.08,0.75,3.02,3.3,7.37,3.07,2.58
PRECTOTCORR,2007,41.0,39.375,2.49,1.87,2.61,2.07,0.89,0.84,1.39,1.16,2.11,2.92,6.96,2.88,2.35
PRECTOTCORR,2007,41.0,40.0,2.36,1.83,2.62,2.04,0.91,0.82,1.3,1.26,1.99,2.87,6.78,2.47,2.27
PRECTOTCORR,2007,41.0,40.625,3.97,3.17,3.25,2.71,1.12,1.76,1.46,3.53,4.79,5.17,10.9,5.73,3.96
PRECTOTCORR,2007,41.0,41.25,5.14,4.1,3.66,3.17,1.21,2.47,1.92,5.09,7.0,6.92,13.5,7.48,5.13
PRECTOTCORR,2007,41.0,41.875,4.57,3.54,3.21,2.98,1.17,2.48,1.95,4.52,5.88,6.23,11.6,6.79,4.57
PRECTOTCORR,2007,41.0,42.5,3.32,2.46,2.4,2.74,1.27,2.54,2.06,3.43,3.72,4.52,7.9,4.78,3.43
PRECTOTCORR,2007,41.0,43.125,1.94,1.33,1.64,2.58,1.46,2.69,2.02,2.47,1.59,2.64,4.36,2.53,2.27
PRECTOTCORR,2007,41.0,43.75,1.03,0.53,1.24,2.32,1.18,2.91,1.56,2.07,0.33,1.29,2.62,1.03,1.51
PRECTOTCORR,2007,41.0,44.375,0.69,0.34,1.22,2.1,0.77,2.79,1.06,1.65,0.08,0.85,2.22,0.61,1.2
PRECTOTCORR,2007,41.5,37.5,2.5,1.39,2.17,1.17,0.75,0.6,0.64,0.38,1.43,1.77,6.5,4.95,2.02
PRECTOTCORR,2007,41.5,38.125,2.67,1.68,2.27,1.3,0.7,0.48,0.69,0.48,1.66,1.82,6.78,4.64,2.1
PRECTOTCORR,2007,41.5,38.75,2.69,1.76,2.34,1.6,0.64,0.59,0.86,0.51,1.64,2.12,6.71,4.4,2.15
PRECTOTCORR,2007,41.5,39.375,2.88,1.92,2.53,1.8,0.61,0.71,0.76,0.87,1.57,2.49,7.24,5.03,2.37
PRECTOTCORR,2007,41.5,40.0,3.8,2.68,3.01,1.91,0.6,1.3,0.51,2.48,2.99,4.74,9.71,7.46,3.43
PRECTOTCORR,2007,41.5,40.625,3.91,2.84,3.04,2.11,0.63,1.39,0.7,2.78,3.52,5.0,10.09,7.4,3.62
PRECTOTCORR,2007,41.5,41.25,4.51,3.48,3.34,2.62,0.66,1.57,1.15,3.57,4.83,5.98,11.02,7.7,4.2
PRECTOTCORR,2007,41.5,41.875,4.92,3.61,3.24,2.77,0.78,1.95,1.72,4.07,5.4,6.13,11.17,7.61,4.44
PRECTOTCORR,2007,41.5,42.5,4.13,3.0,2.64,2.87,1.06,2.33,2.3,3.47,3.92,4.29,8.45,5.44,3.66
PRECTOTCORR,2007,41.5,43.125,2.88,2.12,2.07,2.75,1.2,2.5,2.22,2.55,2.22,2.5,5.76,3.34,2.67
PRECTOTCORR,2007,41.5,43.75,1.35,0.95,1.34,2.41,0.96,2.48,1.63,1.82,0.69,0.98,2.88,1.06,1.54
PRECTOTCORR,2007,41.5,44.375,0.93,0.68,1.21,2.26,0.74,2.38,1.21,1.58,0.34,0.7,2.09,0.59,1.22
PRECTOTCORR,2008,37.5,37.5,1.54,1.06,0.84,0.34,0.78,0.13,0.02,0.07,1.25,0.76,1.33,1.01,0.76
PRECTOTCORR,2008,37.5,38.125,1.44,0.94,0.83,0.33,0.85,0.1,0.01,0.04,1.21,0.68,1.34,0.94,0.72
PRECTOTCORR,2008,37.5,38.75,1.33,0.93,0.75,0.34,0.94,0.12,0.01,0.03,1.4,0.7,1.39,0.95,0.74
PRECTOTCORR,2008,37.5,39.375,1.15,0.93,0.66,0.37,1.01,0.12,0.0,0.03,1.48,0.84,1.38,0.97,0.74
PRECTOTCORR,2008,37.5,40.0,1.02,1.02,0.54,0.44,1.04,0.09,0.0,0.04,1.58,1.13,1.3,1.11,0.77
PRECTOTCORR,2008,37.5,40.625,1.12,1.09,0.61,0.51,0.86,0.07,0.0,0.06,1.31,1.14,1.04,1.16,0.75
PRECTOTCORR,2008,37.5,41.25,1.28,1.14,0.7,0.56,0.78,0.08,0.0,0.06,1.1,1.04,0.96,1.19,0.74
PRECTOTCORR,2008,37.5,41.875,1.45,1.63,1.05,0.72,0.68,0.12,0.04,0.15,1.03,0.98,0.61,1.54,0.83
PRECTOTCORR,2008,37.5,42.5,1.48,1.8,1.15,0.77,0.74,0.13,0.04,0.17,1.12,1.04,0.59,1.69,0.89
PRECTOTCORR,2008,37.5,43.125,1.11,1.65,1.06,0.69,0.83,0.16,0.17,0.17,1.33,1.33,0.4,1.3,0.85
PRECTOTCORR,2008,37.5,43.75,0.85,1.41,0.96,0.6,0.75,0.21,0.21,0.13,1.05,1.88,0.29,0.74,0.76
PRECTOTCORR,2008,37.5,44.375,0.8,1.29,0.93,0.55,0.62,0.24,0.19,0.08,0.74,2.24,0.26,0.39,0.69
PRECTOTCORR,2008,38.0,37.5,1.35,0.97,1.03,0.52,1.16,0.23,0.02,0.06,0.92,0.7,1.44,0.9,0.77
PRECTOTCORR,2008,38.0,38.125,1.28,0.87,1.05,0.53,1.26,0.18,0.01,0.03,0.87,0.66,1.54,0.83,0.76
PRECTOTCORR,2008,38.0,38.75,1.21,0.91,0.97,0.52,1.31,0.25,0.0,0.03,1.12,0.72,1.77,0.89,0.81
PRECTOTCORR,2008,38.0,39.375,1.15,1.01,0.84,0.5,1.33,0.27,0.0,0.03,1.42,0.91,1.91,1.03,0.86
PRECTOTCORR,2008,38.0,40.0,1.36,1.33,0.79,0.61,1.45,0.22,0.0,0.05,1.82,1.25,1.94,1.45,1.02
PRECTOTCORR,2008,38.0,40.625,1.49,1.49,0.84,0.68,1.41,0.18,0.0,0.07,1.8,1.33,1.76,1.62,1.05
PRECTOTCORR,2008,38.0,41.25,1.78,1.82,1.11,0.83,1.19,0.16,0.02,0.13,1.46,1.19,1.25,1.89,1.07
PRECTOTCORR,2008,38.0,41.875,1.67,2.08,1.3,0.89,1.01,0.18,0.05,0.2,1.44,1.15,0.81,2.03,1.06
PRECTOTCORR,2008,38.0,42.5,1.55,2.08,1.3,0.89,1.01,0.18,0.1,0.22,1.55,1.11,0.66,1.98,1.05
PRECTOTCORR,2008,38.0,43.125,1.01,1.7,1.11,0.7,1.02,0.17,0.26,0.21,1.69,1.19,0.35,1.41,0.9
PRECTOTCORR,2008,38.0,43.75,0.83,1.45,1.05,0.62,0.99,0.21,0.31,0.18,1.5,1.38,0.25,1.04,0.82
PRECTOTCORR,2008,38.0,44.375,0.76,1.11,1.19,0.56,0.81,0.32,0.32,0.11,0.93,1.73,0.21,0.48,0.71
PRECTOTCORR,2008,38.5,37.5,1.16,0.99,1.2,0.71,1.46,0.51,0.05,0.09,0.79,0.7,1.51,0.9,0.84
PRECTOTCORR,2008,38.5,38.125,1.17,0.86,1.11,0.6,1.45,0.36,0.0,0.03,0.79,0.63,1.96,0.8,0.81
PRECTOTCORR,2008,38.5,38.75,1.22,0.96,1.05,0.58,1.43,0.42,0.0,0.03,1.0,0.67,2.19,0.92,0.87
PRECTOTCORR,2008,38.5,39.375,1.54,1.19,0.98,0.59,1.48,0.46,0.0,0.03,1.31,0.76,2.53,1.26,1.01
PRECTOTCORR,2008,38.5,40.0,2.11,1.6,1.1,0.8,1.73,0.37,0.0,0.05,1.52,0.93,2.51,1.79,1.21
PRECTOTCORR,2008,38.5,40.625,2.47,1.9,1.23,1.01,1.86,0.32,0.01,0.07,1.57,1.05,2.27,2.17,1.32
PRECTOTCORR,2008,38.5,41.25,2.52,2.14,1.37,1.12,1.74,0.29,0.04,0.13,1.52,1.07,1.82,2.36,1.34
PRECTOTCORR,2008,38.5,41.875,2.18,2.13,1.38,1.11,1.51,0.31,0.07,0.17,1.49,1.09,1.35,2.25,1.25
PRECTOTCORR,2008,38.5,42.5,1.41,1.9,1.22,0.9,1.23,0.28,0.19,0.23,1.76,1.04,0.63,1.85,1.05
PRECTOTCORR,2008,38.5,43.125,0.93,1.55,1.06,0.69,1.16,0.26,0.31,0.22,1.78,1.08,0.31,1.38,0.89
PRECTOTCORR,2008,38.5,43.75,0.72,1.26,1.05,0.58,1.14,0.38,0.37,0.2,1.55,1.14,0.19,0.99,0.8
PRECTOTCORR,2008,38.5,44.375,0.7,0.92,1.51,0.54,1.01,0.5,0.43,0.14,1.05,1.18,0.14,0.51,0.72
PRECTOTCORR,2008,39.0,37.5,1.13,1.17,1.46,1.01,1.62,0.87,0.04,0.12,0.91,0.78,1.56,1.06,0.98
PRECTOTCORR,2008,39.0,38.125,1.34,0.92,1.19,0.75,1.48,0.62,0.01,0.07,0.86,0.62,1.83,0.88,0.88
PRECTOTCORR,2008,39.0,38.75,1.5,0.94,1.09,0.69,1.44,0.62,0.01,0.06,0.95,0.58,2.02,0.94,0.9
PRECTOTCORR,2008,39.0,39.375,1.93,1.07,1.01,0.68,1.47,0.61,0.0,0.06,1.08,0.53,2.31,1.19,0.99
PRECTOTCORR,2008,39.0,40.0,2.76,1.62,1.27,1.03,1.89,0.54,0.02,0.07,1.2,0.65,2.38,1.91,1.28
PRECTOTCORR,2008,39.0,40.625,3.02,1.94,1.42,1.4,2.19,0.57,0.07,0.11,1.29,0.84,2.24,2.34,1.45
PRECTOTCORR,2008,39.0,41.25,2.72,1.9,1.38,1.44,2.1,0.61,0.1,0.14,1.33,0.93,1.91,2.26,1.4
PRECTOTCORR,2008,39.0,41.875,1.98,1.7,1.23,1.36,1.82,0.71,0.19,0.2,1.44,1.03,1.25,1.93,1.23
PRECTOTCORR,2008,39.0,42.5,1.19,1.48,1.03,0.99,1.48,0.64,0.32,0.25,1.65,1.04,0.55,1.53,1.01
PRECTOTCORR,2008,39.0,43.125,0.93,1.35,0.94,0.82,1.4,0.68,0.39,0.27,1.67,1.01,0.34,1.34,0.93
PRECTOTCORR,2008,39.0,43.75,0.63,0.98,0.94,0.57,1.36,0.83,0.41,0.23,1.42,0.82,0.15,0.91,0.77
PRECTOTCORR,2008,39.0,44.375,0.54,0.7,1.16,0.49,1.31,0.95,0.39,0.18,1.03,0.77,0.09,0.59,0.68
PRECTOTCORR,2008,39.5,37.5,1.22,1.41,1.72,1.31,1.68,1.31,0.08,0.2,1.3,0.9,1.6,1.34,1.17
PRECTOTCORR,2008,39.5,38.125,1.65,1.08,1.32,1.05,1.51,1.14,0.13,0.21,1.36,0.73,1.61,1.16,1.08
PRECTOTCORR,2008,39.5,38.75,1.93,0.93,1.11,0.92,1.43,0.99,0.1,0.19,1.26,0.6,1.57,1.08,1.01
PRECTOTCORR,2008,39.5,39.375,2.52,1.05,1.07,1.03,1.62,0.79,0.05,0.15,1.08,0.56,1.55,1.33,1.07
PRECTOTCORR,2008,39.5,40.0,2.54,1.15,1.11,1.17,1.73,0.8,0.06,0.16,1.12,0.64,1.58,1.48,1.13
PRECTOTCORR,2008,39.5,40.625,2.32,1.27,1.15,1.56,2.08,0.96,0.17,0.19,1.22,0.89,1.57,1.69,1.25
PRECTOTCORR,2008,39.5,41.25,1.91,1.17,1.08,1.69,2.11,1.11,0.24,0.23,1.28,1.04,1.31,1.59,1.23
PRECTOTCORR,2008,39.5,41.875,1.29,0.99,0.89,1.56,2.01,1.43,0.45,0.33,1.37,1.09,0.78,1.32,1.12
PRECTOTCORR,2008,39.5,42.5,1.1,0.95,0.81,1.4,1.92,1.51,0.53,0.37,1.4,1.07,0.58,1.23,1.07
PRECTOTCORR,2008,39.5,43.125,0.73,0.79,0.7,0.78,1.75,1.61,0.62,0.39,1.34,0.75,0.2,0.93,0.88
PRECTOTCORR,2008,39.5,43.75,0.55,0.65,0.7,0.57,1.69,1.53,0.52,0.32,1.13,0.61,0.11,0.76,0.76
PRECTOTCORR,2008,39.5,44.375,0.46,0.52,0.87,0.58,1.58,1.38,0.44,0.26,0.91,0.64,0.1,0.57,0.69
PRECTOTCORR,2008,40.0,37.5,1.52,1.55,1.87,1.51,1.63,1.85,0.27,0.4,2.15,1.02,1.72,1.75,1.43
PRECTOTCORR,2008,40.0,38.125,2.04,1.43,1.55,1.42,1.6,2.03,0.5,0.53,2.69,1.02,1.79,1.8,1.53
PRECTOTCORR,2008,40.0,38.75,2.13,1.23,1.36,1.33,1.5,1.8,0.43,0.51,2.44,0.94,1.57,1.62,1.4
PRECTOTCORR,2008,40.0,39.375,2.18,0.84,1.02,1.22,1.4,1.18,0.19,0.4,1.68,0.87,1.07,1.24,1.11
PRECTOTCORR,2008,40.0,40.0,2.07,0.84,1.01,1.32,1.5,1.08,0.14,0.38,1.52,0.96,1.0,1.25,1.09
PRECTOTCORR,2008,40.0,40.625,1.66,0.83,0.94,1.66,1.9,1.34,0.35,0.46,1.63,1.26,1.0,1.33,1.2
PRECTOTCORR,2008,40.0,41.25,1.38,0.81,0.88,1.81,2.09,1.62,0.55,0.55,1.72,1.42,0.94,1.34,1.26
PRECTOTCORR,2008,40.0,41.875,1.11,0.7,0.71,1.72,2.22,2.14,0.83,0.64,1.57,1.3,0.69,1.19,1.23
PRECTOTCORR,2008,40.0,42.5,1.13,0.74,0.64,1.48,2.21,2.38,1.01,0.72,1.58,1.2,0.56,1.18,1.24
PRECTOTCORR,2008,40.0,43.125,0.95,0.65,0.51,1.0,2.19,2.56,1.07,0.68,1.26,0.87,0.26,0.92,1.08
PRECTOTCORR,2008,40.0,43.75,0.85,0.6,0.5,0.87,2.2,2.43,1.0,0.64,1.14,0.78,0.21,0.81,1.0
PRECTOTCORR,2008,40.0,44.375,0.54,0.45,0.53,0.79,2.05,1.83,0.65,0.46,0.95,0.69,0.18,0.64,0.81
PRECTOTCORR,2008,40.5,37.5,2.1,1.7,1.89,1.63,1.6,2.61,0.7,0.71,3.6,1.17,2.06,2.32,1.83
PRECTOTCORR,2008,40.5,38.125,2.75,1.76,1.65,1.66,1.71,3.12,1.11,0.97,4.61,1.33,2.29,2.58,2.12
PRECTOTCORR,2008,40.5,38.75,2.69,1.56,1.46,1.6,1.6,2.77,0.98,0.94,4.29,1.4,1.99,2.38,1.97
PRECTOTCORR,2008,40.5,39.375,2.21,1.11,1.13,1.43,1.42,1.64,0.48,0.78,3.01,1.66,1.19,1.81,1.49
PRECTOTCORR,2008,40.5,40.0,1.94,1.01,1.05,1.43,1.47,1.29,0.34,0.75,2.66,1.9,0.96,1.71,1.38
PRECTOTCORR,2008,40.5,40.625,2.01,1.28,1.03,1.68,2.12,2.02,1.25,1.28,3.14,2.25,1.37,2.17,1.8
PRECTOTCORR,2008,40.5,41.25,2.03,1.39,1.01,1.78,2.41,2.44,1.7,1.53,3.34,2.36,1.54,2.37,1.99
PRECTOTCORR,2008,40.5,41.875,1.93,1.3,0.88,1.66,2.55,2.86,1.91,1.53,2.97,2.01,1.33,2.12,1.92
PRECTOTCORR,2008,40.5,42.5,1.8,1.16,0.73,1.43,2.56,3.12,1.92,1.43,2.52,1.66,1.02,1.82,1.76
PRECTOTCORR,2008,40.5,43.125,1.26,0.71,0.47,1.15,2.52,3.15,1.46,1.02,1.48,1.05,0.42,1.08,1.31
PRECTOTCORR,2008,40.5,43.75,0.95,0.56,0.44,1.05,2.57,2.72,1.2,0.87,1.16,0.86,0.31,0.77,1.12
PRECTOTCORR,2008,40.5,44.375,0.63,0.41,0.39,0.96,2.48,1.92,0.83,0.65,1.0,0.81,0.28,0.61,0.92
PRECTOTCORR,2008,41.0,37.5,2.54,1.81,2.02,1.63,1.51,2.99,1.03,0.88,4.63,1.31,2.46,2.92,2.14
PRECTOTCORR,2008,41.0,38.125,3.11,1.93,1.77,1.75,1.73,3.6,1.39,1.13,5.48,1.47,2.65,3.11,2.42
PRECTOTCORR,2008,41.0,38.75,2.94,1.75,1.61,1.66,1.65,3.13,1.19,1.08,5.1,1.75,2.35,2.93,2.26
PRECTOTCORR,2008,41.0,39.375,2.45,1.43,1.27,1.48,1.48,1.96,0.75,0.96,4.13,2.22,1.49,2.51,1.84
PRECTOTCORR,2008,41.0,40.0,2.34,1.36,1.17,1.43,1.51,1.77,0.67,0.99,4.08,2.54,1.31,2.38,1.79
PRECTOTCORR,2008,41.0,40.625,2.88,2.03,1.26,1.56,2.25,2.53,2.17,2.09,4.9,3.07,2.14,3.56,2.54
PRECTOTCORR,2008,41.0,41.25,3.45,2.53,1.37,1.7,3.02,3.53,3.5,3.09,5.85,3.55,2.86,4.21,3.22
PRECTOTCORR,2008,41.0,41.875,3.15,2.25,1.21,1.59,2.98,3.45,3.25,2.68,5.02,2.99,2.39,3.58,2.88
