-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR,2008,42.0,28.75,1.09,1.43,2.79,0.74,0.92,0.65,0.72,0.07,3.97,1.99,1.87,2.28,1.54
PRECTOTCORR,2008,42.0,29.375,1.02,1.47,3.4,0.73,0.81,0.62,0.77,0.04,5.24,2.02,2.19,2.54,1.73
PRECTOTCORR,2008,42.0,30.0,1.08,1.5,3.48,0.75,0.79,0.59,0.77,0.03,5.34,1.88,2.33,2.68,1.76
PRECTOTCORR,2008,42.0,30.625,1.41,1.7,3.35,0.71,0.78,0.53,0.63,0.02,4.7,1.37,2.71,2.91,1.73
PRECTOTCORR,2009,39.0,25.625,4.92,4.78,3.83,1.61,0.31,0.43,0.0,0.0,1.98,1.01,3.09,7.47,2.44
PRECTOTCORR,2009,39.0,26.25,5.31,5.02,4.08,1.57,0.41,0.31,0.01,0.0,1.26,0.64,2.84,6.14,2.29
PRECTOTCORR,2009,39.0,26.875,5.38,5.26,4.07,1.67,0.73,0.32,0.05,0.0,1.39,0.77,3.08,5.13,2.3
PRECTOTCORR,2009,39.0,27.5,5.13,5.22,3.91,1.66,0.88,0.33,0.07,0.01,1.44,0.86,3.06,4.61,2.25
PRECTOTCORR,2009,39.0,28.125,4.71,5.07,3.29,1.69,1.02,0.34,0.08,0.03,1.39,0.91,2.89,4.04,2.1
PRECTOTCORR,2009,39.0,28.75,4.56,5.04,2.72,1.82,1.01,0.35,0.06,0.06,1.24,0.77,2.72,3.84,2.0
PRECTOTCORR,2009,39.0,29.375,4.45,4.93,2.37,1.86,0.97,0.35,0.05,0.1,1.13,0.69,2.56,3.76,1.92
PRECTOTCORR,2009,39.0,30.0,3.85,4.13,1.81,1.67,0.94,0.35,0.11,0.25,0.84,0.65,2.01,3.43,1.65
PRECTOTCORR,2009,39.0,30.625,3.16,3.25,1.52,1.37,0.99,0.38,0.19,0.37,0.64,0.73,1.51,3.12,1.43
PRECTOTCORR,2009,39.5,25.625,4.91,4.42,3.86,1.37,0.26,0.49,0.03,0.0,2.21,2.1,2.64,7.23,2.45
PRECTOTCORR,2009,39.5,26.25,5.29,5.74,4.08,1.55,0.37,0.51,0.04,0.01,1.99,1.06,3.04,7.0,2.54
PRECTOTCORR,2009,39.5,26.875,4.68,5.05,3.83,1.44,0.56,0.44,0.06,0.01,1.62,1.01,2.79,5.8,2.26
PRECTOTCORR,2009,39.5,27.5,3.95,4.57,3.55,1.41,1.06,0.51,0.1,0.01,1.5,1.1,2.74,4.03,2.03
PRECTOTCORR,2009,39.5,28.125,3.86,4.59,3.44,1.39,1.06,0.5,0.11,0.02,1.59,1.14,2.72,3.86,2.01
PRECTOTCORR,2009,39.5,28.75,3.74,4.53,2.96,1.41,0.91,0.43,0.11,0.08,1.49,1.05,2.52,3.59,1.88
PRECTOTCORR,2009,39.5,29.375,3.57,4.33,2.51,1.4,0.77,0.37,0.12,0.17,1.33,0.97,2.26,3.4,1.75
PRECTOTCORR,2009,39.5,30.0,3.01,3.59,1.82,1.3,0.7,0.35,0.2,0.39,0.85,0.84,1.68,2.79,1.45
PRECTOTCORR,2009,39.5,30.625,2.75,3.27,1.62,1.23,0.68,0.34,0.21,0.46,0.72,0.82,1.47,2.58,1.33
PRECTOTCORR,2009,40.0,25.625,3.67,2.97,2.98,0.93,0.4,0.5,0.08,0.0,1.44,1.44,1.97,5.38,1.81
PRECTOTCORR,2009,40.0,26.25,3.18,3.74,2.69,0.96,0.52,0.32,0.1,0.0,1.32,1.36,1.83,4.7,1.72
PRECTOTCORR,2009,40.0,26.875,3.1,3.84,2.81,0.97,0.6,0.37,0.17,0.01,1.65,1.57,1.99,4.43,1.78
PRECTOTCORR,2009,40.0,27.5,3.06,4.25,3.14,1.01,0.81,0.53,0.22,0.04,2.37,1.82,2.5,3.88,1.95
PRECTOTCORR,2009,40.0,28.125,3.04,4.33,3.2,1.0,0.82,0.53,0.2,0.05,2.43,1.76,2.57,3.71,1.95
PRECTOTCORR,2009,40.0,28.75,3.09,4.36,3.08,1.05,0.72,0.46,0.2,0.13,2.0,1.48,2.4,3.42,1.85
PRECTOTCORR,2009,40.0,29.375,2.94,4.08,2.71,1.05,0.62,0.42,0.28,0.23,1.64,1.35,2.09,3.11,1.7
PRECTOTCORR,2009,40.0,30.0,2.58,3.47,2.01,1.12,0.61,0.5,0.49,0.45,1.08,1.14,1.61,2.46,1.45
PRECTOTCORR,2009,40.0,30.625,2.35,3.1,1.81,1.15,0.62,0.58,0.61,0.5,0.93,1.04,1.41,2.21,1.35
PRECTOTCORR,2009,40.5,25.625,3.04,2.65,2.32,0.78,0.66,0.55,0.24,0.03,1.49,1.54,1.77,4.5,1.63
PRECTOTCORR,2009,40.5,26.25,2.65,3.13,2.07,0.73,0.63,0.35,0.43,0.03,1.74,2.09,1.56,4.09,1.62
PRECTOTCORR,2009,40.5,26.875,2.42,3.28,2.26,0.75,0.56,0.38,0.65,0.03,2.61,2.89,1.72,3.94,1.78
PRECTOTCORR,2009,40.5,27.5,2.4,3.7,2.65,0.77,0.53,0.45,0.65,0.07,3.33,3.15,2.12,3.82,1.96
PRECTOTCORR,2009,40.5,28.125,2.47,4.14,2.89,0.79,0.52,0.44,0.46,0.12,3.24,2.77,2.29,3.63,1.97
PRECTOTCORR,2009,40.5,28.75,2.64,4.59,3.06,0.91,0.52,0.42,0.27,0.23,2.65,2.12,2.32,3.3,1.9
PRECTOTCORR,2009,40.5,29.375,2.67,4.45,2.83,1.01,0.52,0.5,0.44,0.31,2.22,1.9,2.16,2.99,1.82
PRECTOTCORR,2009,40.5,30.0,2.66,3.98,2.27,1.24,0.58,0.78,0.94,0.47,1.47,1.54,1.82,2.34,1.66
PRECTOTCORR,2009,40.5,30.625,2.48,3.47,2.2,1.34,0.65,0.96,1.26,0.45,1.46,1.3,1.7,2.22,1.61
PRECTOTCORR,2009,41.0,25.625,3.0,2.3,2.12,0.69,1.18,0.76,0.63,0.05,1.55,1.94,1.57,4.17,1.66
PRECTOTCORR,2009,41.0,26.25,2.79,2.59,1.95,0.67,0.99,0.62,0.94,0.11,1.92,2.56,1.59,4.05,1.73
PRECTOTCORR,2009,41.0,26.875,2.3,2.67,1.97,0.74,0.65,0.47,1.44,0.12,3.13,4.26,1.49,3.92,1.93
PRECTOTCORR,2009,41.0,27.5,2.17,2.89,2.21,0.78,0.52,0.44,1.35,0.13,3.64,4.54,1.6,3.86,2.01
PRECTOTCORR,2009,41.0,28.125,2.2,3.81,2.63,0.82,0.42,0.36,0.8,0.22,3.66,3.89,1.89,3.7,2.02
PRECTOTCORR,2009,41.0,28.75,2.29,4.47,2.88,0.9,0.41,0.34,0.45,0.34,3.25,3.09,2.03,3.31,1.96
PRECTOTCORR,2009,41.0,29.375,2.7,4.66,2.88,1.08,0.45,0.53,0.72,0.4,2.72,2.43,2.16,3.05,1.96
PRECTOTCORR,2009,41.0,30.0,2.77,3.86,2.68,1.51,0.72,1.23,2.04,0.38,2.27,1.61,2.1,2.61,1.97
PRECTOTCORR,2009,41.0,30.625,2.87,3.85,2.72,1.5,0.69,1.16,2.05,0.37,2.29,1.58,2.12,2.67,1.98
PRECTOTCORR,2009,41.5,25.625,2.9,2.13,2.13,0.69,1.52,0.98,1.44,0.25,1.75,2.91,1.39,4.07,1.85
PRECTOTCORR,2009,41.5,26.25,2.75,2.39,1.93,0.65,1.27,0.85,1.7,0.29,2.1,3.41,1.51,4.04,1.91
PRECTOTCORR,2009,41.5,26.875,2.36,2.52,1.87,0.66,0.76,0.62,1.76,0.26,3.17,4.39,1.55,4.06,2.0
PRECTOTCORR,2009,41.5,27.5,2.26,2.61,2.04,0.68,0.61,0.53,1.55,0.23,3.6,4.53,1.57,4.06,2.02
PRECTOTCORR,2009,41.5,28.125,2.35,4.02,2.63,0.75,0.35,0.35,0.84,0.21,3.93,4.35,2.05,4.58,2.19
PRECTOTCORR,2009,41.5,28.75,2.62,5.14,2.94,0.75,0.25,0.3,0.46,0.24,4.02,3.92,2.42,4.9,2.31
PRECTOTCORR,2009,41.5,29.375,3.42,5.03,3.28,0.91,0.29,0.38,0.71,0.29,3.87,3.34,2.76,4.7,2.4
PRECTOTCORR,2009,41.5,30.0,3.68,4.94,3.35,0.96,0.32,0.45,0.9,0.3,3.95,3.24,2.91,4.67,2.46
PRECTOTCORR,2009,41.5,30.625,3.75,4.31,3.25,1.37,0.3,0.39,2.2,0.25,2.76,1.71,2.56,3.55,2.19
PRECTOTCORR,2009,42.0,25.625,2.62,2.06,2.1,0.77,1.62,1.22,1.95,0.57,1.82,3.28,1.23,3.67,1.92
PRECTOTCORR,2009,42.0,26.25,2.5,2.3,1.82,0.71,1.24,1.09,2.07,0.53,2.11,3.72,1.44,3.85,1.95
PRECTOTCORR,2009,42.0,26.875,2.28,2.45,1.76,0.61,0.72,0.85,1.66,0.35,2.94,4.02,1.57,4.16,1.95
PRECTOTCORR,2009,42.0,27.5,2.25,2.51,1.98,0.58,0.51,0.68,1.2,0.25,3.54,4.01,1.62,4.33,1.95
PRECTOTCORR,2009,42.0,28.125,2.35,3.7,2.72,0.8,0.34,0.4,0.93,0.25,3.66,4.58,2.18,5.17,2.25
PRECTOTCORR,2009,42.0,28.75,2.67,4.74,3.29,0.99,0.27,0.32,0.76,0.26,3.61,4.89,2.76,5.73,2.51
PRECTOTCORR,2009,42.0,29.375,3.37,4.48,3.46,1.03,0.27,0.29,0.81,0.21,3.4,3.93,2.79,5.54,2.45
PRECTOTCORR,2009,42.0,30.0,3.57,4.3,3.36,1.05,0.27,0.29,0.96,0.21,3.15,3.23,2.62,5.08,2.33
PRECTOTCORR,2009,42.0,30.625,3.42,4.01,2.95,1.14,0.22,0.25,1.73,0.22,2.46,1.72,2.25,3.72,2.0
PRECTOTCORR,2010,39.0,25.625,3.51,7.54,0.93,0.95,1.9,1.64,0.19,0.01,0.84,6.26,0.63,3.18,2.27
PRECTOTCORR,2010,39.0,26.25,3.25,7.56,0.84,1.12,1.39,1.23,0.15,0.01,0.56,5.53,0.44,3.69,2.12
PRECTOTCORR,2010,39.0,26.875,3.82,7.01,0.87,0.94,1.22,1.38,0.09,0.03,0.55,5.74,0.55,4.11,2.17
PRECTOTCORR,2010,39.0,27.5,3.8,6.46,0.91,0.86,1.16,1.55,0.08,0.05,0.54,5.63,0.57,4.09,2.12
PRECTOTCORR,2010,39.0,28.125,3.56,5.34,1.09,0.91,0.95,2.34,0.15,0.14,0.59,5.26,0.64,3.93,2.06
PRECTOTCORR,2010,39.0,28.75,3.08,4.61,1.24,1.07,0.75,3.15,0.23,0.27,0.6,4.6,0.64,3.61,1.97
PRECTOTCORR,2010,39.0,29.375,2.78,4.21,1.3,1.17,0.64,3.56,0.29,0.32,0.61,4.21,0.63,3.37,1.91
PRECTOTCORR,2010,39.0,30.0,2.09,3.34,1.11,1.19,0.56,3.35,0.33,0.29,0.58,3.46,0.54,2.75,1.62
PRECTOTCORR,2010,39.0,30.625,1.7,2.74,0.92,1.2,0.6,2.93,0.37,0.2,0.63,3.26,0.43,2.32,1.43
PRECTOTCORR,2010,39.5,25.625,3.09,7.07,1.28,0.78,2.0,1.81,0.58,0.02,1.2,6.32,1.46,2.86,2.35
PRECTOTCORR,2010,39.5,26.25,4.01,8.28,0.99,1.02,1.42,1.76,0.22,0.02,0.73,5.91,0.78,3.56,2.36
PRECTOTCORR,2010,39.5,26.875,3.68,7.26,1.02,1.04,1.19,1.79,0.23,0.03,0.81,6.41,0.66,3.72,2.29
PRECTOTCORR,2010,39.5,27.5,4.05,5.7,1.13,0.99,0.96,2.38,0.16,0.07,1.08,6.7,0.64,4.18,2.32
PRECTOTCORR,2010,39.5,28.125,4.11,5.49,1.31,1.04,0.94,2.78,0.21,0.09,1.1,6.89,0.65,4.18,2.38
PRECTOTCORR,2010,39.5,28.75,3.75,4.87,1.76,1.29,0.84,3.72,0.34,0.18,1.07,6.93,0.66,3.83,2.42
PRECTOTCORR,2010,39.5,29.375,3.22,4.28,1.83,1.37,0.73,4.01,0.39,0.23,0.96,6.46,0.63,3.4,2.28
PRECTOTCORR,2010,39.5,30.0,2.14,2.95,1.39,1.28,0.52,3.4,0.28,0.21,0.75,4.78,0.5,2.59,1.73
PRECTOTCORR,2010,39.5,30.625,1.84,2.55,1.24,1.24,0.47,3.21,0.25,0.19,0.7,4.41,0.45,2.35,1.57
PRECTOTCORR,2010,40.0,25.625,2.16,6.3,1.38,0.85,1.84,1.77,1.0,0.03,0.97,6.52,1.12,2.6,2.19
PRECTOTCORR,2010,40.0,26.25,2.76,6.02,1.33,0.91,0.96,1.9,0.76,0.01,0.92,8.02,0.97,3.06,2.28
PRECTOTCORR,2010,40.0,26.875,3.14,5.93,1.3,0.96,0.9,2.16,0.65,0.03,1.0,7.97,0.84,3.43,2.34
PRECTOTCORR,2010,40.0,27.5,4.23,5.76,1.32,1.1,0.87,3.0,0.45,0.08,1.23,7.81,0.66,4.23,2.55
PRECTOTCORR,2010,40.0,28.125,4.53,5.64,1.62,1.25,0.91,3.6,0.47,0.1,1.34,8.28,0.65,4.34,2.71
PRECTOTCORR,2010,40.0,28.75,4.31,5.08,2.3,1.56,0.96,4.37,0.56,0.12,1.36,8.79,0.68,3.98,2.83
PRECTOTCORR,2010,40.0,29.375,3.69,4.42,2.48,1.69,0.9,4.44,0.57,0.13,1.25,8.41,0.66,3.5,2.67
PRECTOTCORR,2010,40.0,30.0,2.48,2.98,1.91,1.53,0.69,3.42,0.39,0.12,0.94,5.91,0.54,2.68,1.96
PRECTOTCORR,2010,40.0,30.625,2.04,2.52,1.65,1.44,0.65,3.15,0.38,0.12,0.86,5.07,0.48,2.39,1.73
PRECTOTCORR,2010,40.5,25.625,1.83,6.03,1.55,1.03,1.65,1.96,1.5,0.05,1.29,5.9,1.16,2.22,2.16
PRECTOTCORR,2010,40.5,26.25,2.37,5.58,1.6,1.0,0.91,2.07,1.34,0.01,1.26,7.2,1.19,2.61,2.24
PRECTOTCORR,2010,40.5,26.875,2.95,5.59,1.51,1.02,0.78,2.39,1.09,0.03,1.23,7.57,0.94,3.26,2.35
PRECTOTCORR,2010,40.5,27.5,3.78,5.68,1.48,1.13,0.82,2.99,0.87,0.07,1.25,7.69,0.68,3.91,2.51
PRECTOTCORR,2010,40.5,28.125,4.24,5.4,1.77,1.32,0.89,3.78,0.87,0.09,1.35,8.18,0.66,4.01,2.7
PRECTOTCORR,2010,40.5,28.75,4.43,4.71,2.27,1.59,0.98,4.51,0.89,0.1,1.44,8.56,0.71,3.82,2.83
PRECTOTCORR,2010,40.5,29.375,4.0,4.18,2.46,1.71,0.98,4.26,0.8,0.09,1.34,8.05,0.71,3.52,2.67
PRECTOTCORR,2010,40.5,30.0,2.94,3.06,2.47,1.8,0.94,3.15,0.52,0.06,1.05,6.12,0.65,2.92,2.14
PRECTOTCORR,2010,40.5,30.625,2.54,2.86,2.22,1.67,0.89,3.13,0.57,0.09,1.14,5.26,0.59,2.76,1.97
PRECTOTCORR,2010,41.0,25.625,1.65,5.69,1.66,1.31,1.56,2.09,2.22,0.02,2.07,4.65,1.31,1.83,2.15
PRECTOTCORR,2010,41.0,26.25,2.06,5.68,1.81,1.24,1.2,2.16,2.24,0.02,1.76,4.98,1.3,2.03,2.18
PRECTOTCORR,2010,41.0,26.875,2.7,5.52,1.82,1.15,0.78,2.28,1.86,0.02,1.44,5.83,1.03,2.83,2.25
PRECTOTCORR,2010,41.0,27.5,3.1,5.28,1.78,1.18,0.78,2.57,1.6,0.03,1.44,6.09,0.91,3.25,2.32
PRECTOTCORR,2010,41.0,28.125,3.8,4.71,1.87,1.3,0.84,3.37,1.38,0.06,1.47,6.64,0.89,3.5,2.48
PRECTOTCORR,2010,41.0,28.75,4.13,4.01,2.02,1.45,0.92,4.05,1.35,0.08,1.56,6.69,0.89,3.41,2.54
PRECTOTCORR,2010,41.0,29.375,4.03,3.85,2.42,1.64,1.03,3.83,1.06,0.08,1.37,6.82,0.88,3.55,2.54
PRECTOTCORR,2010,41.0,30.0,3.26,3.19,2.77,1.73,0.97,3.19,0.71,0.09,1.8,5.4,0.69,3.48,2.27
PRECTOTCORR,2010,41.0,30.625,3.29,3.39,2.77,1.69,0.96,3.15,0.71,0.09,1.7,5.46,0.71,3.64,2.29
PRECTOTCORR,2010,41.5,25.625,2.07,5.56,1.79,1.39,1.42,2.43,3.03,0.07,2.17,3.94,1.21,1.73,2.21
PRECTOTCORR,2010,41.5,26.25,2.44,5.67,1.98,1.32,1.15,2.45,3.09,0.05,1.85,3.89,1.24,1.83,2.22
PRECTOTCORR,2010,41.5,26.875,3.04,5.44,2.24,1.28,0.86,2.39,2.68,0.04,1.52,4.25,1.21,2.49,2.27
PRECTOTCORR,2010,41.5,27.5,3.28,5.17,2.29,1.33,0.87,2.47,2.33,0.04,1.54,4.5,1.2,2.86,2.31
PRECTOTCORR,2010,41.5,28.125,4.36,4.98,2.41,1.32,0.79,2.98,1.8,0.06,1.29,6.34,1.36,3.57,2.59
PRECTOTCORR,2010,41.5,28.75,5.03,5.1,2.58,1.37,0.86,3.32,1.51,0.08,0.97,7.57,1.45,3.88,2.8
PRECTOTCORR,2010,41.5,29.375,5.21,5.5,3.04,1.55,1.37,3.55,1.48,0.1,0.88,7.89,1.6,4.56,3.05
PRECTOTCORR,2010,41.5,30.0,5.28,5.79,3.27,1.68,1.59,3.53,1.53,0.11,0.83,7.89,1.62,4.86,3.16
PRECTOTCORR,2010,41.5,30.625,4.27,4.93,3.14,1.4,0.8,2.58,0.72,0.1,1.02,6.39,1.0,5.19,2.62
PRECTOTCORR,2010,42.0,25.625,2.06,4.98,1.68,1.49,1.57,3.37,3.41,0.27,1.86,3.32,0.89,1.69,2.2
PRECTOTCORR,2010,42.0,26.25,2.51,5.23,1.88,1.34,1.28,3.17,3.4,0.18,1.58,3.18,0.98,1.73,2.18
PRECTOTCORR,2010,42.0,26.875,3.22,5.15,2.31,1.35,1.13,2.69,3.28,0.14,1.47,3.1,1.21,2.15,2.25
PRECTOTCORR,2010,42.0,27.5,3.64,4.88,2.61,1.47,1.14,2.52,2.84,0.11,1.6,3.31,1.4,2.68,2.34
PRECTOTCORR,2010,42.0,28.125,4.84,4.9,2.85,1.36,0.8,3.03,2.72,0.09,1.43,5.59,1.74,3.65,2.74
PRECTOTCORR,2010,42.0,28.75,5.76,5.16,2.94,1.23,0.71,3.57,2.6,0.11,1.08,7.45,2.01,4.21,3.06
PRECTOTCORR,2010,42.0,29.375,5.5,5.14,3.16,1.12,1.06,3.52,1.99,0.11,0.88,7.61,2.2,4.3,3.04
PRECTOTCORR,2010,42.0,30.0,5.13,5.09,3.3,1.07,1.06,3.19,1.67,0.1,0.91,7.26,2.11,4.5,2.94
PRECTOTCORR,2010,42.0,30.625,4.25,4.74,3.56,0.86,0.73,2.2,0.97,0.08,0.97,6.41,1.57,4.85,2.59
PRECTOTCORR,2011,39.0,25.625,4.59,3.51,1.1,2.17,0.79,1.01,0.04,0.02,0.61,3.26,0.05,4.51,1.8
PRECTOTCORR,2011,39.0,26.25,3.65,2.84,1.02,1.73,0.94,0.89,0.02,0.02,0.37,3.09,0.03,4.0,1.55
PRECTOTCORR,2011,39.0,26.875,3.0,2.69,0.87,1.72,1.13,0.88,0.07,0.0,0.57,3.1,0.01,4.53,1.55
PRECTOTCORR,2011,39.0,27.5,2.66,2.48,0.84,1.76,1.26,0.98,0.11,0.0,0.69,3.1,0.01,4.58,1.54
PRECTOTCORR,2011,39.0,28.125,2.45,1.93,0.95,1.97,1.62,1.11,0.14,0.03,0.82,3.1,0.02,4.2,1.53
PRECTOTCORR,2011,39.0,28.75,2.56,1.53,1.06,2.12,2.0,1.27,0.14,0.06,0.64,3.07,0.02,3.46,1.5
PRECTOTCORR,2011,39.0,29.375,2.61,1.32,1.12,2.17,2.21,1.34,0.13,0.08,0.49,2.99,0.03,2.95,1.46
PRECTOTCORR,2011,39.0,30.0,2.09,1.09,0.99,1.9,2.38,1.35,0.12,0.07,0.26,2.53,0.02,2.14,1.25
PRECTOTCORR,2011,39.0,30.625,1.4,0.97,0.88,1.62,2.37,1.26,0.12,0.08,0.22,2.1,0.02,1.65,1.06
PRECTOTCORR,2011,39.5,25.625,4.51,2.67,1.31,2.59,0.66,1.19,0.05,0.05,0.9,3.29,0.07,4.5,1.82
PRECTOTCORR,2011,39.5,26.25,3.75,2.99,1.21,2.49,0.69,1.09,0.08,0.02,0.6,4.11,0.05,4.51,1.8
PRECTOTCORR,2011,39.5,26.875,2.95,2.39,1.19,2.12,0.93,0.93,0.08,0.02,0.79,3.64,0.06,4.39,1.62
PRECTOTCORR,2011,39.5,27.5,1.86,1.68,1.13,2.06,1.34,0.69,0.15,0.03,1.52,3.41,0.07,4.63,1.55
PRECTOTCORR,2011,39.5,28.125,1.87,1.56,1.18,2.13,1.4,0.72,0.17,0.08,1.54,3.39,0.08,4.51,1.56
PRECTOTCORR,2011,39.5,28.75,2.06,1.17,1.26,2.15,1.58,0.82,0.17,0.24,1.24,3.11,0.06,3.7,1.47
PRECTOTCORR,2011,39.5,29.375,2.09,0.95,1.23,2.06,1.79,0.92,0.16,0.29,0.92,2.86,0.06,3.02,1.37
PRECTOTCORR,2011,39.5,30.0,1.58,0.73,0.93,1.67,2.2,0.98,0.15,0.23,0.53,2.34,0.04,2.11,1.13
PRECTOTCORR,2011,39.5,30.625,1.34,0.66,0.83,1.54,2.32,0.97,0.15,0.21,0.42,2.19,0.04,1.86,1.05
PRECTOTCORR,2011,40.0,25.625,3.48,1.08,1.15,1.74,0.74,0.93,0.08,0.13,0.66,2.55,0.06,4.48,1.43
PRECTOTCORR,2011,40.0,26.25,2.0,1.12,1.43,1.72,0.78,1.18,0.07,0.07,0.49,3.15,0.1,4.46,1.39
PRECTOTCORR,2011,40.0,26.875,1.89,1.22,1.44,1.9,1.01,1.14,0.11,0.07,1.01,3.4,0.14,4.44,1.49
PRECTOTCORR,2011,40.0,27.5,1.82,1.43,1.42,2.4,1.47,0.8,0.21,0.09,1.97,3.84,0.22,4.58,1.69
PRECTOTCORR,2011,40.0,28.125,1.84,1.31,1.47,2.48,1.47,0.63,0.23,0.18,2.04,3.76,0.21,4.46,1.68
PRECTOTCORR,2011,40.0,28.75,1.94,0.93,1.51,2.25,1.22,0.52,0.2,0.47,1.66,3.09,0.15,3.72,1.48
PRECTOTCORR,2011,40.0,29.375,1.87,0.69,1.44,2.0,1.26,0.6,0.19,0.59,1.38,2.64,0.12,3.04,1.33
PRECTOTCORR,2011,40.0,30.0,1.48,0.58,1.14,1.62,1.71,0.82,0.2,0.5,1.07,2.15,0.13,2.23,1.14
PRECTOTCORR,2011,40.0,30.625,1.23,0.54,1.05,1.56,1.97,0.94,0.22,0.43,0.85,2.02,0.13,1.93,1.08
PRECTOTCORR,2011,40.5,25.625,2.58,0.65,0.84,1.57,1.0,1.03,0.21,0.24,0.51,2.46,0.04,4.39,1.3
PRECTOTCORR,2011,40.5,26.25,1.58,0.73,1.14,1.65,0.94,1.52,0.18,0.19,0.82,3.04,0.09,4.25,1.35
PRECTOTCORR,2011,40.5,26.875,1.55,1.04,1.28,2.09,1.21,1.98,0.21,0.2,1.87,3.78,0.19,4.09,1.63
PRECTOTCORR,2011,40.5,27.5,1.8,1.37,1.36,2.53,1.51,1.78,0.27,0.21,2.49,4.23,0.28,4.04,1.83
PRECTOTCORR,2011,40.5,28.125,1.9,1.22,1.4,2.58,1.39,1.22,0.26,0.33,2.18,3.83,0.28,3.86,1.71
PRECTOTCORR,2011,40.5,28.75,1.94,0.85,1.41,2.37,0.99,0.55,0.22,0.57,1.6,2.93,0.24,3.42,1.43
PRECTOTCORR,2011,40.5,29.375,1.95,0.72,1.43,2.14,0.93,0.59,0.22,0.7,1.61,2.54,0.24,3.07,1.35
PRECTOTCORR,2011,40.5,30.0,1.91,0.63,1.46,1.73,1.06,0.88,0.27,0.84,1.84,2.01,0.29,2.52,1.29
PRECTOTCORR,2011,40.5,30.625,1.63,0.65,1.47,1.89,1.55,1.22,0.29,0.66,1.34,2.12,0.27,2.23,1.28
PRECTOTCORR,2011,41.0,25.625,1.68,0.67,0.49,1.29,1.24,1.09,0.46,0.67,0.48,2.56,0.01,3.69,1.2
PRECTOTCORR,2011,41.0,26.25,1.61,0.72,0.6,1.5,1.12,1.48,0.39,0.51,0.85,3.06,0.03,3.66,1.3
PRECTOTCORR,2011,41.0,26.875,1.51,1.06,0.85,2.08,1.15,2.79,0.32,0.4,2.44,4.27,0.12,3.28,1.69
PRECTOTCORR,2011,41.0,27.5,1.6,1.23,0.92,2.36,1.19,2.86,0.33,0.4,2.8,4.45,0.17,3.1,1.79
PRECTOTCORR,2011,41.0,28.125,1.73,1.14,0.97,2.51,1.02,1.89,0.32,0.43,2.17,3.79,0.23,3.03,1.61
PRECTOTCORR,2011,41.0,28.75,1.78,0.91,0.97,2.43,0.75,0.97,0.27,0.55,1.37,2.92,0.23,2.77,1.33
PRECTOTCORR,2011,41.0,29.375,2.01,0.75,1.27,2.21,0.68,0.89,0.27,0.78,1.52,2.58,0.32,2.8,1.35
PRECTOTCORR,2011,41.0,30.0,2.09,0.9,1.89,2.37,1.33,1.62,0.36,0.8,1.42,2.66,0.44,2.59,1.55
PRECTOTCORR,2011,41.0,30.625,2.1,0.89,1.89,2.39,1.32,1.63,0.35,0.79,1.31,2.73,0.46,2.61,1.55
PRECTOTCORR,2011,41.5,25.625,1.35,0.83,0.43,1.33,1.28,1.42,0.65,1.09,0.64,3.51,0.01,2.91,1.3
PRECTOTCORR,2011,41.5,26.25,1.47,0.85,0.46,1.52,1.08,1.62,0.61,0.84,0.88,3.9,0.02,2.94,1.36
PRECTOTCORR,2011,41.5,26.875,1.69,1.21,0.65,2.07,0.93,2.28,0.6,0.52,1.76,4.65,0.07,2.78,1.6
PRECTOTCORR,2011,41.5,27.5,1.76,1.4,0.7,2.3,0.9,2.34,0.6,0.45,1.97,4.7,0.11,2.67,1.66
PRECTOTCORR,2011,41.5,28.125,2.04,1.4,0.9,2.66,0.77,1.62,0.58,0.35,1.93,4.38,0.25,3.32,1.69
PRECTOTCORR,2011,41.5,28.75,2.27,1.18,1.01,2.66,0.61,1.01,0.58,0.37,1.89,4.03,0.31,3.72,1.64
PRECTOTCORR,2011,41.5,29.375,2.39,0.96,1.34,2.41,0.54,1.31,0.51,0.74,1.93,4.0,0.37,3.62,1.68
PRECTOTCORR,2011,41.5,30.0,2.51,0.95,1.47,2.34,0.53,1.48,0.52,0.84,2.08,4.07,0.42,3.61,1.74
PRECTOTCORR,2011,41.5,30.625,2.58,0.98,1.94,2.64,0.64,1.5,0.31,0.81,0.85,3.38,0.76,3.24,1.64
PRECTOTCORR,2011,42.0,25.625,1.25,0.94,0.58,1.37,1.62,1.61,1.09,1.66,0.56,4.07,0.02,2.3,1.43
PRECTOTCORR,2011,42.0,26.25,1.44,0.94,0.55,1.53,1.18,1.58,1.06,1.18,0.66,4.4,0.02,2.39,1.42
PRECTOTCORR,2011,42.0,26.875,1.79,1.31,0.68,2.01,0.94,1.4,1.02,0.65,0.8,4.66,0.05,2.44,1.49
PRECTOTCORR,2011,42.0,27.5,2.0,1.68,0.73,2.34,0.81,1.24,1.01,0.44,0.86,4.73,0.09,2.44,1.53
